ID,Time_ReadGraph,Time_#ConnectedComponents,Time_DegreeCentrality,Time_DegreeAssortativity,Time_Centralization,Time_PageRank,Time_KatzCentrality,Time_BetweennessCentrality,Time_#Communities,Time_CommunitySize,Time_ClusterImbalance,Time_IsProperClustering,Time_IsSingletonClustering,Time_IsOneClustering,Time_EdgeCut,Time_Modularity,Time_HubDominance,Time_GlobalIntrapartitionDensity,Time_GlobalClusteringCoefficient
d8b5cf962203cd5cdba5fed75d2cd02e,3.729560243999913,0.0322751190001326,0.3612063470000066,0.3954166980001901,0.0015673419998165,18.217259294000087,12.312178700000004,16.46955610699979,58.17514236800025,58.25764702400011,58.76303817500048,58.17853220500047,58.784132536000016,58.80057431800015,58.226064163000046,59.7977501510004,58.51989816600008,58.24685031600029,0.0463443690000531
384457533a40301d6cc5a40cfeed82d3,4.343753692999599,0.0021813359999214,0.3144421639990469,0.3175107179995393,3.319899769849144e-05,17.69390091799869,61.908714247001626,2.42185281500133,11.993311972997615,11.997427507998507,12.608450864998304,11.993345629998656,12.560591802001,12.736814990996209,11.995608810000704,13.580226158996084,12.303362570997706,11.995869976995891,0.020108139997319
35aecf60b589c7b71dcf251ad90aea7f,0.0143624510001245,0.0002452450007695,0.2823044550004852,0.2824571630007995,9.359999239677563e-06,26.42541175000042,11.444763512999998,0.294578212999113,14.892619289999857,14.89584672699857,15.53484496999954,14.892641403999733,15.369682771000951,15.671675383000547,14.892731703999743,16.331038729000284,15.218555253000886,14.895237923999955,0.0125629180001851
1d8fb889c3238adca875fafb61a9e2c6,57.04731086399988,0.3375931520004087,0.5671443620012724,0.7843041010000888,0.0091606919995683,28.04703781900025,17.57762026599994,120.25071805800144,31.16485546000149,31.26745630300138,31.975588324001365,31.169264911000937,31.98186237400114,31.932892286002243,31.222708287001296,33.006288550001045,31.60074877900115,31.351904844001183,0.0288147809988004
01209700b6b45ca5fda7fbcb17765db1,19.150223323999995,0.0364628519999996,0.3321588450000092,0.3959791849999874,0.0006362210000077,30.492584612,5.323917996000006,9.832822731000022,35.48350250599998,35.485765432999955,36.15247210399997,35.48376341199997,36.18854221999999,36.11606656799998,35.53623527399998,37.129999888999976,35.714267990999986,35.69944875699997,0.0229410679999944
0a4b9ce30540d2103d65e44994d206a5,0.3640587410009175,0.0032383389989263,0.3221525589997327,0.3250188169986359,8.554599844501354e-05,24.1450744520007,8.918504631999895,1.1268768460013234,26.114776736998465,26.12002477099849,26.65703097899859,26.114825372997075,26.812959590997707,26.71529571999963,26.117201106999342,27.61709570399762,26.461082877996887,26.11788053499731,0.1063532030002534
7029fb4ec7af44f5962539a33e55645e,6.603290381999614,0.0368626760009647,0.3852227950010274,0.4361070100021607,0.0023745819999021,18.08147274900148,29.58394742199925,14.000013367000063,53.42286063400024,53.42942526099978,54.0843515029992,53.42366521599979,54.06669922900073,54.05920024099942,53.43759268199938,55.0861103369989,53.67274214600002,53.527400752000176,0.0317297029996552
82426f21121fa8474900bdd2b339cc20,20.962161862998983,0.0918347859987989,0.3614358489994629,0.5416282709993538,0.0012866249999206,29.05614968000009,15.953720002999034,33.3143521689999,23.345543701998395,23.35509683899727,23.989685375998302,23.346204064999256,23.87304050899911,23.943344511999385,23.57388424799683,25.253458646997387,23.79411496999819,23.42676892899908,0.0257910250002169
3aaee77962c03b2f5ae86bd764c72cf7,0.3266524979999303,0.0004617410004357,0.3211024180000095,0.3219063549995553,1.307500042457832e-05,26.82161639500009,19.571599361999688,0.5444324710006185,24.8777806800008,24.89073340499999,25.615633743000217,24.877799678000883,25.48530654000024,25.49505860000136,24.8783231740008,26.3886090470005,25.210807661000217,24.87823828500132,0.0901346949995058
f8938435799428986997b98df45661c6,12.63655057799997,0.0904323620002287,0.3890341189999162,0.4441302299997005,0.0026777920002132,36.1657605649998,7.364615920000233,26.89800181600004,44.63180838699964,44.70300899199947,45.17783785699976,44.63369213899978,45.299358493999534,45.2593860209995,44.71603341399987,46.207975180999256,44.94833740499962,44.75402884099958,0.0441932669996276
75e0c8b167b220c2aecb64c9e265c949,2195.784281307,0.3278416549992471,0.3569574889997966,0.667765985999722,0.0010474179998709,87.97250046599947,8.042591840999194,85.33864374299992,34.756795598999815,34.761071950999394,35.393345929000134,34.757383942999695,35.337007127000106,35.46995917899949,34.89371389400003,37.11629451099907,35.09057411399954,35.02525990999948,0.0312253129995951
9a8546564631081cdfd3ead12990c266,0.0138338219985598,8.489800165989436e-05,0.2785221149988501,0.2805494469994301,8.96399978955742e-06,20.56223530500029,339.94387674099926,0.1658531459997902,9.715896489000444,9.717781180001111,10.31183464499918,9.71596458500062,10.453073136000969,10.387821411000914,9.715982654000982,11.196164033000969,9.982827793999604,9.720532729001206,0.3628009589992871
e02cc08183436cf370b565fbf365f3fe,0.7796125550012221,0.000426721999247,0.3145916399989801,0.3152219260009588,1.5579000319121405e-05,31.92733270199824,356.83421220700257,0.4946716810009093,15.327089979000448,15.33356547099902,15.957763935999536,15.327111708000302,15.823138779000146,15.941086514001654,15.3279047549986,16.892236277999473,15.641832293000334,15.328159103999496,0.1186663179978495
5fda7cdb6519a94f2edcaf1e3f280cd0,0.6390402930001073,0.003023211000027,0.2555324019999716,0.2737764060000245,0.0030460619998393,23.95561573300006,6.93764248399998,1.625737785000183,27.319085291999954,27.320199740999897,27.867736899999954,27.319176753999955,28.0113151239998,27.94532885800004,27.324494768000022,28.809400501000027,27.73946521300013,27.33047672799989,0.0296921409999413
